Date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death
2021-02-01,PW,0,,,0,0.0,0
2021-12-01,UT,617697,617697.0,0.0,0,0.0,3704
2021-12-01,TX,4337687,,,8146,2323.0,72956
2021-02-01,TX,2529343,,,11890,2858.0,43708
2020-05-01,PR,979,964.0,15.0,12,1.0,106
2020-11-01,AR,146190,,,1017,105.0,2387
2022-03-01,AR,822202,,,0,0.0,10681
2021-02-01,OK,428412,339082.0,89330.0,375,120.0,6736
2020-02-01,TX,0,,,0,,0
2020-09-01,WV,13196,12881.0,315.0,220,11.0,290
2020-03-01,NYC,18253,18236.0,17.0,4010,3.0,133
2020-08-01,NYC,236557,230427.0,6130.0,297,18.0,23401
2020-08-01,AS,0,,,0,0.0,0
2022-01-01,UT,663654,663654.0,0.0,7247,0.0,3863
2021-02-01,KS,286102,233686.0,52416.0,0,0.0,4364
2021-11-01,AS,4,,,0,0.0,0
2022-01-01,AR,596409,,,7787,2655.0,9278
2022-04-01,HI,235797,,,0,0.0,1370
2020-02-01,KS,0,,,0,,0
2021-10-01,AR,511467,,,559,215.0,8325
2021-11-01,GA,1636325,1265539.0,370786.0,2232,450.0,29174
2021-09-01,PW,7,,,0,0.0,0
2020-06-01,GA,50650,50618.0,32.0,524,0.0,2180
2020-01-01,FL,0,,,0,,0
2021-06-01,CO,551890,513312.0,38578.0,565,69.0,6613
2020-05-01,MP,22,22.0,0.0,0,0.0,2
2020-07-01,WV,4244,4128.0,116.0,98,5.0,96
2020-06-01,FL,155768,,,6477,56.0,3780
2022-03-01,NYC,2296905,1954406.0,342499.0,1603,478.0,40046
2020-05-01,KS,5458,5458.0,0.0,213,0.0,137
2020-11-01,PR,44069,43310.0,759.0,766,62.0,921
2021-05-01,PW,0,,,0,0.0,0
2021-05-01,GA,1120923,894057.0,226866.0,651,218.0,20699
2021-07-01,UT,432467,432467.0,0.0,1211,0.0,2451
2020-04-01,PR,105,105.0,0.0,9,0.0,4
2020-08-01,GA,280769,268533.0,12236.0,1720,218.0,5633
2020-10-01,PR,36756,36396.0,360.0,945,26.0,821
2021-06-01,PR,140979,123599.0,17380.0,3,1.0,2531
2020-08-01,UT,45006,44642.0,364.0,292,-2.0,347
2020-07-01,UT,36889,36598.0,291.0,635,4.0,267
2020-12-01,UT,231821,231821.0,0.0,3692,0.0,1038
2021-07-01,WV,165093,128978.0,36115.0,80,29.0,2919
2021-12-01,CO,906150,828930.0,77220.0,4363,176.0,10074
2021-09-01,FL,3585290,,,5077,1207.0,58523
2021-10-01,MP,281,281.0,0.0,0,0.0,3
2020-08-01,AK,4832,,,72,0.0,50
2022-03-01,PR,475768,267677.0,208091.0,179,120.0,4150
2021-10-01,MA,846044,789316.0,56728.0,3392,219.0,18931
2022-03-01,KS,768725,577833.0,190892.0,0,0.0,8006
2021-09-01,MP,263,263.0,0.0,5,0.0,2
2022-01-01,AS,18,,,0,0.0,0
2020-07-01,NYC,220585,215547.0,5038.0,458,24.0,23050
2020-05-01,HI,626,,,0,0.0,17
2021-09-01,PW,4,,,0,0.0,0
2020-11-01,MP,103,103.0,0.0,0,0.0,2
2022-02-01,FL,5789800,,,3675,1273.0,71802
2021-12-01,WV,313890,244473.0,69417.0,1198,244.0,5164
2021-02-01,NYC,691598,589268.0,102330.0,4687,964.0,28683
2021-12-01,PW,10,,,0,0.0,0
2021-08-01,AS,0,,,0,0.0,0
2022-03-01,AK,238420,,,0,0.0,1189
2021-08-01,AR,388436,,,1984,0.0,6157
2022-03-01,TX,6573567,,,3227,603.0,84418
2020-04-01,AS,0,,,0,,0
2022-03-01,NYC,2283797,1942775.0,341022.0,589,139.0,39915
2020-07-01,CO,41855,38547.0,3308.0,561,15.0,1763
2021-01-01,OK,396435,317052.0,79383.0,1520,510.0,5975
2020-12-01,WV,52172,44058.0,8114.0,1147,186.0,799
2020-04-01,AK,321,,,2,0.0,9
2020-12-01,PW,0,,,0,0.0,0
2020-08-01,AK,4454,,,73,0.0,50
2022-01-01,OK,953116,707198.0,245918.0,8655,2559.0,12044
2020-06-01,CO,27964,25380.0,2584.0,277,16.0,1524
2020-11-01,TX,972330,,,4259,0.0,19588
2020-08-01,AK,3898,,,61,0.0,43
2021-02-01,CO,418625,393934.0,24691.0,1197,145.0,5770
2021-09-01,PW,7,,,0,0.0,0
2020-10-01,AR,84821,,,1124,203.0,1384
2020-07-01,CO,34956,31892.0,3064.0,186,5.0,1691
2021-01-01,MP,122,122.0,0.0,0,0.0,2
2021-10-01,MA,836302,780290.0,56012.0,999,60.0,18838
2021-07-01,GA,1171233,926707.0,244526.0,3828,1413.0,21654
2021-06-01,AR,347575,,,321,109.0,5894
2022-03-01,PR,476859,268108.0,208751.0,0,0.0,4153
2022-04-01,NYC,2351989,2001459.0,350530.0,2452,225.0,40168
2022-04-01,TX,6681962,,,2605,1104.0,86134
2020-06-01,GA,58590,57943.0,647.0,870,116.0,2529
2021-11-01,OK,659585,499624.0,159961.0,0,0.0,11107
2021-12-01,FL,3760197,,,8003,1031.0,62604
2020-03-01,AK,1,,,0,,0
2021-01-01,MP,129,129.0,0.0,0,0.0,2
2021-04-01,UT,396985,396985.0,0.0,463,0.0,2197
2021-05-01,AS,0,,,0,0.0,0
2021-11-01,WV,284165,220961.0,63204.0,604,208.0,4676
2021-08-01,CO,612313,566461.0,45852.0,2022,177.0,7111
2020-07-01,PR,2569,2483.0,86.0,136,2.0,147
2021-01-01,MA,384181,367987.0,16194.0,9003,461.0,12758
2021-11-01,PW,10,,,0,0.0,0
2020-12-01,MP,113,113.0,0.0,0,0.0,2
2020-03-01,NYC,53869,53601.0,268.0,3623,63.0,1744
2020-10-01,AS,0,,,0,0.0,0
2022-04-01,PR,482185,270305.0,211880.0,576,330.0,4170
2020-02-01,UT,0,,,0,,0
2021-10-01,MA,848947,791705.0,57242.0,1435,161.0,18970
2020-09-01,NYC,239481,233101.0,6380.0,418,23.0,23445
2020-08-01,MP,54,54.0,0.0,0,0.0,2
2021-12-01,WV,328162,255707.0,72455.0,2648,475.0,5336
2020-12-01,HI,17819,,,68,0.0,242
2020-10-01,PW,0,,,0,0.0,0
2020-02-01,OK,1,,,0,0.0,0
2022-04-01,OK,1040982,759886.0,281096.0,566,296.0,14271
2022-04-01,AR,833029,,,107,24.0,11237
2020-10-01,FL,699695,,,1850,208.0,16471
2021-10-01,MA,816950,762675.0,54275.0,1119,24.0,18659
2021-10-01,NYC,1113102,909809.0,203293.0,1136,292.0,34489
2020-05-01,AS,0,,,0,0.0,0
2021-11-01,MP,343,343.0,0.0,4,0.0,3
2020-07-01,CO,46272,42786.0,3486.0,882,49.0,1807
2020-10-01,UT,91957,91957.0,0.0,1496,0.0,537
2021-08-01,UT,453467,453467.0,0.0,906,0.0,2580
2021-06-01,UT,407419,407419.0,0.0,306,0.0,2311
2021-03-01,FL,2005660,,,3598,835.0,33958
2020-12-01,OK,272175,227206.0,44969.0,3748,922.0,3783
2020-08-01,HI,2738,,,171,0.0,27
2021-08-01,CO,590837,547238.0,43599.0,1128,120.0,7032
2020-09-01,FL,684388,,,804,65.0,16174
2021-04-01,AR,335289,,,291,112.0,5726
2020-09-01,PW,0,,,0,0.0,0
2021-04-01,KS,309130,249723.0,59407.0,310,86.0,4982
2021-02-01,PR,99975,92225.0,7750.0,221,53.0,1942
2020-02-01,OK,0,,,0,,0
2021-08-01,WV,179189,138983.0,40206.0,828,259.0,3012
2020-05-01,MA,64311,64311.0,0.0,2106,0.0,4304
2020-09-01,PW,0,,,0,0.0,0
2022-03-01,MA,1688534,1555089.0,133445.0,814,41.0,20056
2021-12-01,OK,672227,507757.0,164470.0,0,0.0,11272
2020-09-01,NYC,240216,233776.0,6440.0,351,28.0,23451
2020-12-01,GA,501405,443822.0,57583.0,2034,229.0,9806
2020-06-01,KS,13538,13227.0,311.0,568,44.0,264
2022-02-01,AR,806877,,,801,0.0,10065
2021-11-01,PR,185176,151909.0,33267.0,178,63.0,3236
2021-09-01,NYC,1071854,878717.0,193137.0,1782,338.0,34113
2022-04-01,PW,4396,,,0,0.0,6
2022-02-01,OK,1018328,749410.0,268918.0,1383,480.0,12990
2021-11-01,MP,330,330.0,0.0,1,0.0,3
2021-08-01,AS,0,,,0,0.0,0
2021-04-01,NYC,904249,749103.0,155146.0,2896,651.0,32087
2021-09-01,FL,3506187,,,10013,2765.0,55982
2021-07-01,NYC,956389,788410.0,167979.0,164,20.0,33430
2021-01-01,FL,1689325,,,5595,1567.0,28738
2020-12-01,AS,3,,,0,0.0,0
2022-02-01,PR,472727,266232.0,206495.0,243,130.0,4101
2021-07-01,MP,190,190.0,0.0,0,0.0,2
2020-10-01,KS,61111,57762.0,3349.0,1362,221.0,698
2021-09-01,AS,1,,,0,0.0,0
2021-01-01,NYC,528714,461248.0,67466.0,6394,1226.0,25947
2020-08-01,MP,49,49.0,0.0,1,0.0,2
2021-07-01,MP,188,188.0,0.0,0,0.0,2
2021-07-01,UT,426418,426418.0,0.0,815,0.0,2425
2021-12-01,PW,10,,,0,0.0,0
2022-04-01,PR,481609,270059.0,211550.0,1033,617.0,4170
2021-03-01,PW,0,,,0,0.0,0
2020-12-01,HI,18665,,,79,0.0,267
2021-04-01,MA,688973,645867.0,43106.0,1335,156.0,17610
2021-12-01,PW,10,,,0,0.0,0
2020-02-01,OK,1,,,0,0.0,0
2020-12-01,HI,18169,,,111,0.0,259
2020-06-01,MA,100158,,,203,,7625
2021-10-01,NYC,1121595,916318.0,205277.0,0,0.0,34568
2020-03-01,KS,98,,,0,,2
2020-07-01,AR,30297,,,564,0.0,335
2020-04-01,FL,23888,,,1078,0.0,865
2021-01-01,AK,51422,,,265,0.0,306
2022-04-01,AS,5536,,,0,0.0,18
2022-04-01,AS,5536,,,92,0.0,18
2020-02-01,NYC,0,,,0,,0
2020-12-01,AS,3,,,0,0.0,0
2021-07-01,UT,430143,430143.0,0.0,843,0.0,2447
2021-06-01,AR,341450,,,69,40.0,5834
2021-08-01,AR,452891,,,2626,935.0,6934
2021-03-01,MA,582844,551667.0,31177.0,301,184.0,16303
2022-04-01,OK,1035301,756646.0,278655.0,0,0.0,14010
2020-06-01,HI,732,,,5,0.0,17
2021-05-01,AR,341351,,,61,9.0,5832
2021-02-01,AS,3,,,0,0.0,0
2022-01-01,OK,979349,725411.0,253938.0,15694,4117.0,12193
2021-09-01,UT,492116,492116.0,0.0,1131,0.0,2792
2020-09-01,OK,78576,76101.0,2475.0,1222,218.0,1206
2020-02-01,OK,1,,,0,0.0,0
2022-01-01,UT,825989,825989.0,0.0,11601,0.0,4030
2021-07-01,MP,190,190.0,0.0,0,0.0,2
2021-01-01,AS,3,,,0,0.0,0
2022-04-01,AK,244914,,,1448,0.0,1219
2021-01-01,MA,437042,417568.0,19474.0,4251,12.0,13405
2021-05-01,MP,168,168.0,0.0,0,0.0,2
2021-06-01,UT,406482,406482.0,0.0,200,0.0,2305
2022-04-01,KS,773796,581848.0,191948.0,0,0.0,8597
2021-09-01,KS,405787,322654.0,83133.0,664,170.0,6009
2020-07-01,TX,230346,,,9782,0.0,4593
2020-09-01,KS,58629,55780.0,2849.0,2037,205.0,637
2021-04-01,OK,448178,353680.0,94498.0,200,55.0,7252
2021-06-01,PW,2,,,0,0.0,0
2020-07-01,HI,1356,,,28,0.0,24
2020-11-01,NYC,322509,298067.0,24442.0,2370,584.0,24033
2022-03-01,CO,1367382,1244907.0,122475.0,284,57.0,11966
2021-09-01,AS,0,,,0,0.0,0
2021-03-01,PW,0,,,0,0.0,0
2020-03-01,AR,0,,,0,,0
2020-02-01,GA,0,,,0,,0
2020-02-01,CO,0,0.0,0.0,0,0.0,0
2022-01-01,KS,695675,528758.0,166917.0,14270,0.0,7336
2021-05-01,HI,35035,,,27,-1.0,497
2020-05-01,NYC,206857,202346.0,4511.0,655,13.0,22131
2021-08-01,AS,0,,,0,0.0,0
2021-01-01,TX,2292732,,,19613,4541.0,40100
2021-07-01,GA,1157705,917915.0,239790.0,2497,955.0,21614
2021-11-01,UT,595801,595801.0,0.0,1195,0.0,3528
2021-02-01,AS,3,,,0,0.0,0
2021-02-01,GA,928070,763077.0,164993.0,5706,1857.0,14756
2021-11-01,AK,135966,,,641,0.0,713
2021-03-01,UT,376327,376327.0,0.0,658,0.0,1992
2020-05-01,GA,32005,31988.0,17.0,459,0.0,1442
2020-10-01,MP,77,77.0,0.0,0,0.0,2
2020-07-01,HI,1328,,,19,0.0,23
2020-08-01,PR,14821,14644.0,177.0,62,2.0,376
2021-10-01,PW,10,,,0,0.0,0
2020-05-01,CO,19656,17702.0,1954.0,551,13.0,967
2021-02-01,AR,319195,,,557,242.0,5417
2021-01-01,HI,23604,,,156,0.0,317
2020-03-01,TX,0,,,0,,0
2021-12-01,OK,696373,523013.0,173360.0,2163,794.0,11336
2021-01-01,KS,263412,217573.0,45839.0,0,0.0,3575
2020-10-01,GA,341302,321438.0,19864.0,940,69.0,7162
2020-05-01,AS,0,,,0,0.0,0
2021-01-01,TX,2188643,,,22360,3396.0,38230
2020-06-01,GA,59684,58933.0,751.0,1094,104.0,2575
2020-04-01,OK,2552,,,96,0.0,102
2020-04-01,PR,695,691.0,4.0,18,2.0,63
2021-12-01,HI,86372,,,147,27.0,1047
2021-06-01,AR,343609,,,393,191.0,5859
2021-05-01,NYC,947334,781439.0,165895.0,314,88.0,33174
2021-12-01,NYC,1269923,1031127.0,238796.0,19638,3137.0,35101
2020-06-01,AS,0,,,0,0.0,0
2020-09-01,OK,91937,87109.0,4828.0,883,187.0,1349
2022-03-01,GA,2482518,1922372.0,560146.0,1099,199.0,36507
2021-03-01,WV,133445,106629.0,26816.0,155,39.0,2325
2020-06-01,TX,75616,,,638,0.0,2126
2020-05-01,UT,7166,7166.0,0.0,154,0.0,79
2021-07-01,HI,38741,,,242,25.0,524
2021-09-01,NYC,1058825,868083.0,190742.0,1986,448.0,34036
2022-01-01,AK,205241,,,0,0.0,1052
2021-01-01,FL,1525541,,,11900,2480.0,25930
2022-03-01,UT,924248,924248.0,0.0,0,0.0,4453
2020-09-01,KS,48386,46626.0,1760.0,976,143.0,511
2020-09-01,CO,72258,66537.0,5721.0,529,39.0,2051
2021-11-01,OK,659585,499624.0,159961.0,0,0.0,11107
2020-12-01,MP,115,115.0,0.0,2,0.0,2
2022-02-01,PW,3781,,,0,0.0,6
2020-06-01,AK,578,,,11,0.0,15
2021-05-01,HI,34844,,,37,0.0,495
2020-04-01,AR,3121,,,66,0.0,52
2020-12-01,NYC,346297,316320.0,29977.0,2533,653.0,24187
2021-11-01,UT,581165,581165.0,0.0,1789,0.0,3411
2021-10-01,OK,639720,487012.0,152708.0,0,0.0,10616
2021-01-01,AS,3,,,0,0.0,0
2021-02-01,MA,573885,543696.0,30189.0,2102,314.0,16039
2020-05-01,NYC,205551,201058.0,4493.0,748,4.0,22038
2021-04-01,HI,31045,,,89,0.0,468
2022-03-01,HI,231722,,,63,2.0,1342
2022-04-01,NYC,2310066,1965817.0,344249.0,0,0.0,40088
2021-03-01,GA,1036506,837443.0,199063.0,1743,644.0,18287
2021-12-01,AR,533356,,,383,0.0,8739
2021-11-01,FL,3717859,,,2153,621.0,62245
2020-03-01,WV,0,,,0,,0
2020-04-01,FL,30377,,,793,0.0,1221
2020-03-01,CO,730,646.0,84.0,125,12.0,7
2022-03-01,NYC,2290200,1948714.0,341486.0,1183,31.0,39996
2021-06-01,MA,709682,663538.0,46144.0,60,0.0,17987
2020-11-01,NYC,317076,293981.0,23095.0,1186,378.0,24002
2021-02-01,NYC,677629,578594.0,99035.0,4173,853.0,28342
2020-02-01,UT,0,,,0,,0
2021-10-01,AS,3,,,0,0.0,0
2020-03-01,PR,0,0.0,0.0,0,0.0,0
2020-05-01,PW,0,,,0,0.0,0
2020-06-01,CO,33191,30211.0,2980.0,217,14.0,1690
2022-02-01,WV,466125,369938.0,96187.0,1495,502.0,5900
2022-02-01,KS,760598,573060.0,187538.0,2361,0.0,7890
2022-02-01,AR,793361,,,1631,0.0,9793
2021-04-01,AS,0,,,0,0.0,0
2020-12-01,UT,209170,209170.0,0.0,3005,0.0,925
2020-05-01,AS,0,,,0,0.0,0
2020-02-01,MA,1,,,0,,0
2020-06-01,KS,12970,12703.0,267.0,505,267.0,261
2020-12-01,CO,316317,300227.0,16090.0,3626,187.0,4226
2021-03-01,UT,378379,378379.0,0.0,396,0.0,2027
2021-04-01,UT,395150,395150.0,0.0,472,0.0,2180
2020-05-01,FL,50987,,,474,0.0,2467
2020-10-01,CO,105431,97310.0,8121.0,1890,136.0,2268
2020-12-01,NYC,328454,302598.0,25856.0,3591,789.0,24068
2021-12-01,NYC,1394509,1136735.0,257774.0,62968,6789.0,35200
2022-04-01,MP,11158,11158.0,0.0,0,0.0,33
2020-05-01,TX,33369,,,1037,0.0,1168
2021-05-01,UT,402988,402988.0,0.0,257,0.0,2271
2021-03-01,MP,156,156.0,0.0,0,0.0,2
2020-12-01,HI,17958,,,139,0.0,244
2021-11-01,AS,5,,,0,0.0,0
2021-10-01,MA,814715,760486.0,54229.0,1116,22.0,18651
2020-10-01,GA,350033,327589.0,22444.0,2011,351.0,7348
2021-08-01,FL,2732746,,,24451,5402.0,41166
2020-04-01,MP,8,8.0,0.0,0,0.0,1
2021-08-01,MA,743735,694552.0,49183.0,1533,74.0,18175
2020-08-01,KS,29717,29076.0,641.0,841,0.0,368
2020-04-01,AS,0,,,0,0.0,0
2020-04-01,GA,6353,6351.0,2.0,422,0.0,208
2021-05-01,CO,544558,506757.0,37801.0,392,42.0,6509
2021-09-01,TX,3902306,,,18097,4168.0,60357
2020-10-01,HI,13907,,,94,0.0,186
2020-11-01,HI,15707,,,123,0.0,219
2021-07-01,AR,351825,,,418,127.0,5920
2020-04-01,AS,0,,,0,,0
2022-02-01,FL,5802869,,,2721,650.0,72199
2020-09-01,AR,79049,,,1086,56.0,1246
2021-01-01,UT,317559,317559.0,0.0,2742,0.0,1460
2021-12-01,AS,11,,,0,0.0,0
2021-01-01,HI,21417,,,159,0.0,287
2020-06-01,AS,0,,,0,0.0,0
2022-01-01,KS,621273,470516.0,150757.0,0,0.0,7162
2020-03-01,UT,68,,,28,,0
2022-01-01,AR,776759,,,8698,9154.0,9628
2021-02-01,MA,531117,504564.0,26553.0,2455,269.0,15014
2022-02-01,CO,1336600,1218842.0,117758.0,2606,328.0,11583
2022-03-01,PR,477788,268531.0,209257.0,167,81.0,4155
2021-06-01,WV,163858,128010.0,35848.0,54,9.0,2876
2022-01-01,UT,802780,802780.0,0.0,12564,0.0,3997
2020-05-01,FL,48494,,,731,0.0,2330
2022-02-01,KS,739622,557033.0,182589.0,0,3114.0,7577
2021-07-01,UT,418976,418976.0,0.0,655,0.0,2393
2021-02-01,PR,101025,93049.0,7976.0,250,40.0,2008
2021-11-01,NYC,1133005,924915.0,208090.0,1358,316.0,34665
2020-11-01,MA,208623,201835.0,6788.0,1773,-12.0,10612
2022-01-01,GA,1887315,1464024.0,423291.0,47436,3446.0,31443
2020-10-01,HI,13110,,,0,0.0,164
2021-08-01,MA,753795,703961.0,49834.0,1656,65.0,18219
2020-10-01,AS,0,,,0,0.0,0
2020-01-01,MA,0,,,0,,0
2022-05-01,OK,1042637,761067.0,281570.0,0,0.0,14346
2021-08-01,UT,455513,455513.0,0.0,1140,0.0,2593
2020-03-01,PW,0,,,0,,0
2022-02-01,NYC,2254586,1915636.0,338950.0,1492,126.0,39013
2020-11-01,NYC,312884,290804.0,22080.0,2676,604.0,23981
2022-01-01,MA,1519783,1404214.0,115569.0,16385,2001.0,21295
2020-08-01,AS,0,,,0,0.0,0
2021-07-01,AS,0,,,0,0.0,0
2020-08-01,PR,16703,16514.0,189.0,357,2.0,427
2022-02-01,PW,3726,,,30,0.0,6
2020-10-01,AK,8170,,,141,0.0,73
2020-03-01,HI,2,,,0,0.0,0
2020-11-01,AK,20388,,,490,0.0,142
2021-07-01,PW,2,,,0,0.0,0
2021-10-01,HI,81586,,,125,10.0,908
2020-03-01,GA,26,26.0,0.0,9,0.0,0
2021-10-01,WV,243671,188384.0,55287.0,1567,285.0,3722
2022-04-01,OK,1037729,757923.0,279806.0,1234,561.0,14010
2020-05-01,AK,381,,,2,0.0,10
2021-07-01,GA,1136893,905068.0,231825.0,344,93.0,21457
2021-09-01,CO,627186,579646.0,47540.0,2088,218.0,7203
2022-04-01,HI,235797,,,0,0.0,1370
2021-05-01,MP,176,176.0,0.0,0,0.0,2
2021-03-01,NYC,844904,704212.0,140692.0,3039,821.0,31167
2021-10-01,AR,503089,,,217,757.0,8132
2020-11-01,MP,102,102.0,0.0,0,0.0,2
2020-05-01,NYC,192997,188632.0,4365.0,1297,12.0,20970
2021-09-01,KS,398547,317369.0,81178.0,820,141.0,5897
2021-03-01,AR,323353,,,404,120.0,5261
2020-05-01,AS,0,,,0,0.0,0
2020-02-01,MP,0,0.0,0.0,0,0.0,0
2021-04-01,KS,308187,249126.0,59061.0,322,0.0,4970
2022-04-01,UT,928621,928621.0,0.0,0,0.0,4730
2020-12-01,AK,37827,,,573,0.0,242
2020-10-01,UT,83290,83290.0,0.0,1343,0.0,505
2020-02-01,MP,0,0.0,0.0,0,0.0,0
2021-04-01,MA,648023,609533.0,38490.0,1803,237.0,17355
2021-12-01,NYC,1562082,1284818.0,277264.0,0,0.0,35389
2021-11-01,CO,796102,729433.0,66669.0,1924,195.0,8701
2020-05-01,WV,1224,1224.0,0.0,29,0.0,50
2022-02-01,UT,905112,905112.0,0.0,1341,0.0,4223
2021-02-01,KS,286102,233686.0,52416.0,0,0.0,4364
2021-02-01,UT,351273,351273.0,0.0,1273,0.0,1711
2021-11-01,GA,1637398,1266216.0,371182.0,1073,396.0,29240
2021-10-01,FL,3648305,,,2719,982.0,60661
2020-12-01,HI,20851,,,104,0.0,283
2020-07-01,NYC,226253,220917.0,5336.0,355,15.0,23199
2022-03-01,FL,5817609,,,1601,161.0,72761
2020-09-01,AS,0,,,0,0.0,0
2020-12-01,NYC,343764,314440.0,29324.0,3568,757.0,24163
2020-08-01,NYC,231133,225468.0,5665.0,186,25.0,23310
2021-02-01,CO,429544,403662.0,25882.0,1081,145.0,5887
2020-04-01,KS,552,,,70,,13
2021-11-01,WV,285135,221637.0,63498.0,970,294.0,4698
2020-04-01,OK,2161,,,58,0.0,76
2020-08-01,PW,0,,,0,0.0,0
2020-06-01,MP,26,26.0,0.0,2,0.0,2
2021-08-01,OK,527364,412286.0,115078.0,2988,846.0,7764
2021-07-01,NYC,956553,788554.0,167999.0,164,20.0,33435
2021-10-01,TX,4065735,,,7397,1695.0,64590
2021-02-01,AR,314445,,,253,112.0,5323
2021-04-01,NYC,917177,758763.0,158414.0,2088,492.0,32318
2022-01-01,KS,601859,458066.0,143793.0,0,0.0,7141
2021-11-01,KS,440303,346466.0,93837.0,2107,680.0,6495
2020-06-01,WV,2593,2505.0,88.0,22,-1.0,92
2021-03-01,PW,0,,,0,0.0,0
2020-08-01,AS,0,,,0,0.0,0
2021-10-01,KS,415431,329394.0,86037.0,1156,448.0,6106
2020-10-01,NYC,252336,244542.0,7794.0,642,71.0,23572
2020-05-01,NYC,198125,193689.0,4436.0,903,8.0,21499
2021-04-01,CO,510603,476205.0,34398.0,1713,102.0,6251
2020-05-01,AS,0,,,0,0.0,0
2022-05-01,UT,932253,932253.0,0.0,0,0.0,4747
2020-11-01,PW,0,,,0,0.0,0
2021-07-01,KS,326497,262743.0,63754.0,769,132.0,5218
2020-07-01,AR,40181,,,734,0.0,428
2020-03-01,PR,0,,,0,,0
2020-07-01,TX,195239,,,3449,0.0,3903
2021-01-01,AK,47121,,,209,0.0,290
2021-07-01,FL,2434986,,,7235,1268.0,38749
2020-04-01,HI,458,,,9,0.0,5
2022-03-01,CO,1362701,1240930.0,121771.0,448,109.0,11870
2021-09-01,AK,87113,,,515,0.0,435
2021-04-01,NYC,909342,752956.0,156386.0,2473,636.0,32165
2021-03-01,AK,58317,,,105,0.0,331
2021-01-01,KS,236818,197087.0,39731.0,0,0.0,3027
2021-03-01,HI,29528,,,102,0.0,459
2021-07-01,OK,460131,362721.0,97410.0,456,114.0,7407
2021-05-01,FL,2269432,,,1598,290.0,36833
2021-03-01,FL,1933958,,,3826,941.0,33119
2020-03-01,UT,21,,,15,,0
2020-12-01,WV,75936,62419.0,13517.0,1199,440.0,1194
2021-04-01,NYC,915089,757167.0,157922.0,2497,609.0,32281
2021-02-01,PR,96326,89268.0,7058.0,77,19.0,1852
2021-12-01,OK,684579,515541.0,169038.0,3962,2086.0,11336
2021-05-01,WV,161046,125979.0,35067.0,269,38.0,2792
2020-05-01,TX,32332,,,784,0.0,1138
2020-11-01,KS,122741,108024.0,14717.0,7234,1124.0,1266
2022-04-01,CO,1371071,1248048.0,123023.0,403,68.0,11984
2020-06-01,AK,681,,,13,0.0,16
2020-02-01,WV,0,,,0,,0
2020-04-01,TX,20196,,,738,0.0,714
2021-01-01,MP,124,124.0,0.0,2,0.0,2
2021-01-01,MA,442529,422474.0,20055.0,5487,581.0,13474
2020-11-01,UT,177176,177176.0,0.0,3197,0.0,793
2021-10-01,WV,254648,197214.0,57434.0,753,251.0,3995
2021-10-01,PW,10,,,3,0.0,0
2022-03-01,AR,832553,,,38,0.0,11210
2020-08-01,TX,577537,,,4398,0.0,13938
2021-04-01,PW,0,,,0,0.0,0
2021-08-01,AS,0,,,0,0.0,0
2021-01-01,OK,365363,294933.0,70430.0,3920,1049.0,5251
2021-02-01,AK,53116,,,176,0.0,308
2022-05-01,TX,6763864,,,2153,813.0,86634
2020-05-01,HI,636,,,0,0.0,17
2020-11-01,AK,18381,,,607,0.0,128
2022-04-01,OK,1035301,756646.0,278655.0,0,0.0,14010
2020-10-01,KS,70855,66001.0,4854.0,0,0.0,859
2021-05-01,AR,340698,,,183,71.0,5827
2021-05-01,OK,449520,354680.0,94840.0,149,39.0,7257
2022-01-01,GA,2346518,1824347.0,522171.0,0,0.0,32868
2020-02-01,TX,0,,,0,,0
2021-01-01,CO,353913,335357.0,18556.0,1919,95.0,4934
2021-03-01,HI,28834,,,71,0.0,451
2020-08-01,MA,118309,118309.0,,421,,9040
2021-02-01,GA,922364,759228.0,163136.0,4924,1108.0,14587
2022-02-01,PR,463288,261563.0,201725.0,745,323.0,3939
2021-06-01,AR,345164,,,219,48.0,5870
2021-10-01,OK,631874,482566.0,149308.0,1180,435.0,9447
2020-05-01,MP,21,21.0,0.0,0,0.0,2
2020-03-01,NYC,20897,20874.0,23.0,2644,6.0,183
2021-12-01,OK,696373,523013.0,173360.0,0,0.0,11336
2020-02-01,HI,0,,,0,,0
2021-10-01,TX,4207272,,,4498,836.0,69485
2020-03-01,PR,1,1.0,0.0,0,0.0,1
2021-08-01,OK,551958,429108.0,122850.0,1903,538.0,8002
2021-10-01,CO,729153,670175.0,58978.0,2176,184.0,8029
2021-12-01,CO,849820,777559.0,72261.0,1582,127.0,9344
2021-10-01,OK,636760,485304.0,151456.0,895,403.0,10535
2022-04-01,NYC,2362700,2009500.0,353200.0,1663,527.0,40182
2020-10-01,OK,102358,95575.0,6783.0,1260,229.0,1466
2020-11-01,KS,147797,128149.0,19648.0,0,0.0,1503
2020-11-01,CO,204884,193135.0,11749.0,6256,299.0,2787
2020-07-01,UT,38915,38606.0,309.0,413,8.0,283
2021-10-01,AK,132645,,,0,0.0,699
2021-11-01,PR,184998,151794.0,33204.0,144,40.0,3234
2020-08-01,AK,4606,,,69,0.0,50
2020-07-01,TX,240111,,,9765,0.0,4795
2021-12-01,PR,191365,156048.0,35317.0,1059,457.0,3279
2022-02-01,WV,481818,382313.0,99505.0,1126,341.0,6162
2022-01-01,TX,5644397,,,53953,9343.0,76123
2021-12-01,NYC,1223119,993595.0,229524.0,0,0.0,35045
